"dado";"grupo";"tecido";"semana";"elemento";"agrupamento";"item";"nbr.val";"nbr.null";"nbr.na";"min";"max";"range";"sum";"median";"mean";"SE.mean";"CI.mean.0.95";"var";"std.dev";"coef.var"
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Mn";"p";7456;0;0;0,00600788;1871,89;1871,88399212;205654,25233195;22,54445;27,5823836282122;0,376333459897913;0,737719800553632;1055,9699653768;32,495691489439;1,17813209791634
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Mn";"t";48006;0;0;2,29465e-05;4906,06;4906,0599770535;622953,168699985;6,921535;12,9765689434651;0,190446803923936;0,373278288236961;1741,17690590317;41,7274119243354;3,21559667321376
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Fe";"f";61907;0;0;0,000453571;220318;220317,999546429;21988919,4978411;201,614;355,192781072271;6,80574151315731;13,3392690585667;2867415,70279101;1693,34453162698;4,76739568443661
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Fe";"p";7456;0;0;0,0383424;201901;201900,9616576;8030751,3890571;177,6655;1077,0857549701;52,7331167982831;103,371792711585;20733507,6637408;4553,40616063851;4,22752426130164
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Fe";"t";48006;0;0;0,000523391;371021;371020,999476609;25458385,0911138;105,1445;530,316733139894;13,5766931536516;26,6105005486868;8848782,61502562;2974,69033935057;5,60927112696983
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Cu";"f";61907;0;0;0,00125724;27663,6;27663,59874276;3185078,10371422;39,1515;51,4494015816341;0,565234488573716;1,10786090093044;19778,66910602;140,63665633831;2,73349450168364
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Cu";"p";7456;0;0;0,0121166;21492,8;21492,7878834;504473,8480697;49,6453;67,6601191080606;3,01603275953599;5,9122754762005;67823,1580907671;260,428796585107;3,84907387125899
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Cu";"t";48006;0;0;0,00418525;126417;126416,99581475;1769912,64708646;25,3807;36,8685715761876;2,82041896557601;5,52805897441976;381876,35936513;617,961454594969;16,7611987168522
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Zn";"f";61907;0;0;0,00127873;35153,1;35153,09872127;16509380,5851422;221,609;266,680352547244;1,53791398874295;3,01431496408077;146421,163392198;382,650184100567;1,43486455018383
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Zn";"p";7456;0;0;0,00836681;11411,6;11411,59163319;1171700,30198899;31,258;157,14864565303;4,13156436393394;8,09903227675437;127272,60843986;356,752867458497;2,27016189656624
"stats_tecido_G";"fixo";"mutavel";"-";"fixo";"t_Zn";"t";48006;0;0;0,000174825;76703,1;76703,099825175;6210679,87113168;83,11345;129,372992357865;2,54424508129453;4,98675445968755;310751,624715389;557,451006560566;4,30886691573596
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c0_P";"f";15444;0;0;0,147549;150745;150744,852451;274477585,826599;21661,75;17772,4414547137;110,542608840086;216,676514357552;188720558,293496;13737,5601288401;0,772969778172851
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c0_S";"f";15444;0;0;0,137466;110054;110053,862534;210765855,201846;17094,2;13647,1027714223;86,6437826316471;169,832004223251;115940348,441313;10767,560004073;0,788999700846456
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c0_K";"f";15444;0;0;0,0408328;87347,7;87347,6591672;196656566,584963;13315,9;12733,5254199018;81,1144504096293;158,993862757593;101614632,983817;10080,4083738615;0,791643165694425
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c0_Ca";"f";15444;0;0;0,00102014;85371,8;85371,79897986;3127520,96884181;50,164;202,507185239692;11,6257214968727;22,7877814470448;2087370,89058606;1444,77364683402;7,13443152707864
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c0_Mn";"f";15444;0;0;0,00234807;572,59;572,58765193;164948,48850201;8,841275;10,6804253109305;0,0789884553952268;0,154826662488884;96,3578354679172;9,81620270104062;0,919083502320326
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c0_Fe";"f";15444;0;0;0,0145486;60757,2;60757,1854514;5451449,5943509;311,6175;352,981714215935;6,68416098020564;13,101741652315;690007,155695686;830,666693503288;2,35328534042738
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c0_Cu";"f";15444;0;0;0,00390395;118355;118354,99609605;878645,01191893;41,99395;56,8923214140721;7,77691761570024;15,2436731781267;934060,032755847;966,467812581385;16,9876670271066
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c0_Zn";"f";15444;0;0;0,00300629;91521,1;91521,09699371;3209222,80845217;207,21;207,797384644663;6,42011978873648;12,5841898628768;636569,836043052;797,853267238439;3,83957319098497
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c1_P";"f";11675;0;0;5,68198;64796,4;64790,71802;236106960,47158;26754,5;20223,2942588077;141,75108127223;277,855822208349;234590083,563555;15316,3338813032;0,757360976173926
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c1_S";"f";11675;0;0;5,15302;69753,7;69748,54698;177499315,56579;20284;15203,3675002818;108,340586433989;212,365665587682;137037445,158947;11706,299379349;0,769980688760699
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c1_K";"f";11675;0;0;0,0484776;71037,2;71037,1515224;160766009,181189;16451,3;13770,1078527785;93,4019898116777;183,083518249704;101851902,606615;10092,1703615533;0,73290423498876
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c1_Ca";"f";11675;0;0;0,00256789;346294;346293,99743211;3180671,4872777;84,5049;272,434388631923;33,7899779003814;66,2340068777434;13330078,430984;3651,03799363743;13,401531326393
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c1_Mn";"f";11675;0;0;0,00106728;691,145;691,14393272;122386,83620535;8,65688;10,4828125229422;0,115419751905414;0,226242013654715;155,531070841668;12,4712096783619;1,18968164803749
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c1_Fe";"f";11675;0;0;0,0292862;151366;151365,9707138;5147927,9498789;326,182;440,936012837593;16,13935850101;31,6358414056908;3041091,07372164;1743,87243619527;3,95493310916653
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c1_Cu";"f";11675;0;0;0,00174467;3317,13;3317,12825533;521576,20241815;39,8856;44,6746211921328;0,533612000358248;1,04596874866188;3324,36012886491;57,6572643199875;1,29060443673423
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c1_Zn";"f";11675;0;0;0,00359145;14479,5;14479,49640855;2672690,96371396;265,619;228,924279547234;2,49853535934316;4,89754709703885;72883,276646543;269,969029050636;1,17929399880423
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c3_P";"f";16415;0;0;0,0638562;98011,1;98011,0361438;280893504,811354;20941,9;17112,001511505;117,840563028686;230,980291868064;227945228,011074;15097,8550798143;0,882296268479377
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c3_S";"f";16415;0;0;0,00496445;103800;103799,99503555;216448441,850686;15518;13186,0153427162;92,8576962749573;182,011161831979;141539187,099235;11897,024295984;0,902245597837547
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c3_K";"f";16415;0;0;0,100151;72986,3;72986,199849;195413246,921988;11069,3;11904,5535742911;79,7967612392624;156,410311758984;104522891,756688;10223,6437612374;0,858801104756774
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c3_Ca";"f";16415;0;0;0,00218069;136142;136141,99781931;3338244,24364809;43,1218;203,36547326519;16,824367289211;32,9775857063027;4646418,97880949;2155,55537595523;10,5994166135781
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c3_Mn";"f";16415;0;0;0,00135348;1169,49;1169,48864652;170184,95195693;8,16178;10,3676486114487;0,123394606806943;0,241866820411191;249,938548855094;15,8094449255846;1,52488240275879
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c3_Fe";"f";16415;0;0;0,00899867;57561,3;57561,29100133;7776819,68687027;436,925;473,763002550732;5,80123171565461;11,3710437258347;552435,160808238;743,259820525931;1,56884310620338
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c3_Cu";"f";16415;0;0;0,00168985;152686;152685,99831015;1245301,50540056;40,4858;75,863631154466;13,0604509030972;25,5999011205638;2799994,82645919;1673,31850717644;22,0569261148256
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c3_Zn";"f";16415;0;0;0,000277124;47956,1;47956,099722876;3616457,56890141;202,436;220,314198531917;5,29572674910773;10,3801991328287;460354,108366946;678,494000243883;3,07966533598419
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_P";"f";22885;0;0;0,0015754;63542,3;63542,2984246;264982042,253493;1444,84;11578,8526219573;103,754179266219;203,36521084974;246355416,532504;15695,7133170973;1,35554996937547
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_P";"p";5188;0;0;0,00848025;3649,33;3649,32151975;1847365,55763345;99,22415;356,084340330272;6,2103258788126;12,1748559950311;200091,549339205;447,31593906232;1,25620783729897
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_S";"f";22885;0;0;0,652721;44275,6;44274,947279;210476792,48072;2397,98;9197,15064368451;74,6281678099772;146,276257875496;127454882,110977;11289,5917601558;1,22750971442532
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_S";"p";5188;0;0;0,314748;24884,1;24883,785252;3562131,975408;203,392;686,609864188126;12,8926005827534;25,2749305848807;862344,949091914;928,625300695557;1,35247882258959
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_K";"f";22885;0;0;0,0194543;140825;140824,9805457;310733030,658073;11378,3;13578,021877128;79,6938763191279;156,205389273889;145345242,122556;12055,9214547274;0,887899692887921
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_K";"p";5188;0;0;38,0607;81806,5;81768,4393;27581421,9306;2830,525;5316,38819016962;87,0213973153013;170,598612935067;39287289,9885907;6267,9574016254;1,1789879101032
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Ca";"f";22885;0;0;0,000474737;400437;400436,999525263;5247606,4253727;85,1164;229,303317691619;21,9043013389649;42,9339125596574;10980186,7764361;3313,63648827631;14,4508876785319
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Ca";"p";5188;0;0;0,00186274;30158;30157,99813726;1500709,29691382;87,70875;289,265477431345;9,95276871792985;19,5116211704843;513910,855531705;716,875760178641;2,47826241328361
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Mn";"f";22885;0;0;0,000223784;1131,71;1131,709776216;632701,549363156;15,7441;27,6469980058185;0,233020438485633;0,456735824427256;1242,62173895036;35,2508402587848;1,27503319714372
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Mn";"p";5188;0;0;0,00186187;1173,21;1173,20813813;132838,42365027;21,22555;25,6049390227968;0,364282338439512;0,714146906068996;688,456015449399;26,2384453702844;1,02474156829366
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Fe";"f";22885;0;0;0,0181586;171754;171753,9818414;33892313,1434536;646,653;1480,98375107947;18,0028746548962;35,2868523078997;7417108,50229619;2723,43689155747;1,83893772607052
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Fe";"p";5188;0;0;5,19269e-05;487929;487928,999948073;8775878,60278403;298,588;1691,57259113031;102,145095906823;200,247435888499;54129623,7652194;7357,28372194653;4,34937510841933
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Cu";"f";22885;0;0;0,000148192;405857;405856,999851808;2217878,62911604;57,4189;96,9140759937095;17,7477674750787;34,7868249761838;7208391,68424745;2684,84481567324;27,7033525640538
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Cu";"p";5188;0;0;0,00905381;47635,5;47635,49094619;349253,12599861;48,27295;67,3194151886295;9,20012999826584;18,0361320887509;439124,729618133;662,66486976309;9,8435921926282
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Zn";"f";22885;0;0;0,000883354;25533,8;25533,799116646;7504266,70561603;284,855;327,912025589514;2,88590245609906;5,65656405965572;190596,188887324;436,573234277279;1,33137305194104
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"c5_Zn";"p";5188;0;0;0,00137221;28056,7;28056,69862779;787130,3892122;33,9076;151,721354898265;6,65712416881895;13,0507689415983;229918,163808793;479,497824613202;3,16038454135031
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_P";"f";9097;0;0;53,8516;61789,2;61735,3484;125857049,8183;4790,56;13835,0060259756;135,657300984985;265,918808736345;167411211,415899;12938,7484485903;0,935218128875224
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_P";"t";4092;0;0;5,45031;144671;144665,54969;49196672,8413;2300,17;12022,6473219208;356,043576126272;698,039107188229;518730678,988411;22775,6597926034;1,89439639895921
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_S";"f";9097;0;0;3,95277;49863,8;49859,84723;95156008,69116;3655,03;10460,1526537496;106,489616615761;208,743589822619;103160329,752102;10156,7873735794;0,970998006414235
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_S";"t";4092;0;0;0,18301;61604,9;61604,71699;20996307,412854;1138,555;5131,0624176085;139,442809802151;273,383768125031;79566064,1649833;8919,98117514736;1,73842772688484
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_K";"f";9097;0;0;0,674654;42757,1;42756,425346;85154895,789204;5757,73;9360,766823041;86,0687762705697;168,714151682836;67389068,1605457;8209,08448979213;0,876967095215525
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_K";"t";4092;0;0;0,0048724;149000;148999,9951276;26815594,040828;166,0295;6553,17547429814;266,713144551073;522,90286296801;291088108,841109;17061,3044296475;2,60351710351153
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Ca";"f";9097;0;0;0,00960211;90899,6;90899,59039789;2579240,40420591;56,9664;283,526481719898;15,1345917298363;29,6672023863608;2083721,22054186;1443,51003479084;5,09127057915147
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Ca";"t";4092;0;0;0,0045011;195925;195924,9954989;2323822,5227731;166,569;567,894067148851;60,4323331524273;118,480249912053;14944257,7148865;3865,78035005695;6,80722087741707
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Mn";"f";9097;0;0;0,000973845;814,335;814,334026155;84110,713164965;7,11128;9,24598363910795;0,15846132331534;0,310619819359844;228,425588007363;15,1137549274614;1,63462920954504
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Mn";"t";4092;0;0;0,000575609;113,727;113,726424391;31362,819548569;6,135615;7,66442315458675;0,106905150690109;0,209592254839844;46,766286410755;6,83858804218787;0,892250845792007
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Fe";"f";9097;0;0;0,00281788;33290,8;33290,79718212;2147131,25644877;96,5149;236,026300587971;6,47977746498929;12,7018206307767;381960,433013639;618,029475845318;2,6184771540533
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Fe";"t";4092;0;0;0,00314458;29894;29893,99685542;666779,10963221;33,6211;162,94699648881;9,05032850847157;17,743567516503;335169,361487248;578,938132694028;3,55292300667712
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Cu";"f";9097;0;0;0,00303169;27663,6;27663,59696831;384962,75258259;27,4399;42,3175500255678;3,55008924956706;6,95897306888825;114650,707085974;338,601103196629;8,00143446376384
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Cu";"t";4092;0;0;0,00893374;37126,9;37126,89106626;133585,92602181;19,21805;32,6456319701393;9,0892251069528;17,8198260103983;338056,541379572;581,426299181222;17,8102326128362
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Zn";"f";9097;0;0;0,00262537;35153,1;35153,09737463;1427843,2083821;46,9921;156,957591335836;4,75705191879452;9,32489125286959;205860,952289896;453,719023504521;2,89071092161268
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t1_Zn";"t";4092;0;0;0,0146845;29146,7;29146,6853155;419043,2383687;28,49515;102,405483472312;7,83155627764925;15,3541108968242;250975,756103109;500,974805856651;4,89207012036717
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_P";"f";19467;0;0;2,61499;60889,5;60886,88501;351522438,24829;21788,6;18057,3502978523;107,423896541014;210,560060572847;224647107,699977;14988,2323073796;0,830034975240097
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_P";"t";13410;0;0;5,49961;69428,4;69422,90039;238998155,19991;16170,3;17822,3829380992;135,553803084084;265,704555823281;246406517,644792;15697,3411011162;0,880765560679305
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_S";"f";19467;0;0;0,363667;47377,8;47377,436333;251779565,131085;15582,3;12933,6603036464;79,1574455894144;155,155389766889;121978298,509357;11044,3785931739;0,853925210178908
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_S";"t";13410;0;0;0,0422802;25419,2;25419,1577198;88494725,9869242;7033,225;6599,15928314125;49,8438225411703;97,7009160017515;33315893,1163652;5771,9921271919;0,874655676509809
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_K";"f";19467;0;0;0,000871726;59538,9;59538,899128274;243348864,194148;12246,9;12500,5837671006;77,1557458341309;151,231886381771;115887228,446007;10765,0930532907;0,861167226575652
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_K";"t";13410;0;0;0,0837834;54907,1;54907,0162166;148008590,681593;7055,53;11037,1805131688;91,8950143863026;180,127177728393;113243342,102078;10641,5855069664;0,964157965367119
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Ca";"f";19467;0;0;0,00204293;681540;681539,99795707;5793770,92247706;48,2241;297,620122385425;51,7471154634157;101,428789285137;52128030,9856495;7219,97444494435;24,2590265304519
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Ca";"t";13410;0;0;0,000503959;100638;100637,999496041;2596646,36985532;57,2188;193,635076051851;13,9738307390514;27,3906773929923;2618543,14947225;1618,19132041679;8,35691215357843
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Mn";"f";19467;0;0;0,000402158;13348;13347,999597842;220996,328778728;8,32492;11,3523567462232;0,715065527322772;1,40158982865747;9953,84129574913;99,7689395340511;8,78839009065167
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Mn";"t";13410;0;0;0,000444563;640,49;640,489555437;87519,613469203;5,02968;6,52644395743497;0,079902705123928;0,156620561658919;85,6153710568877;9,25285745361333;1,41774870265643
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Fe";"f";19467;0;0;0,000453571;220318;220317,999546429;6435970,70586449;270,602;330,609272402758;13,427376966171;26,3188117203697;3509792,10081503;1873,44391451013;5,66664056605117
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Fe";"t";13410;0;0;0,00375126;22464,1;22464,09624874;2059494,40451667;73,69585;153,579001082526;3,1775138566507;6,22837492342421;135395,329686469;367,961043707712;2,39590726019886
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Cu";"f";19467;0;0;0,00141838;4797,45;4797,44858162;792646,68144645;35,84;40,717454227485;0,399433216047707;0,782923398554078;3105,89938709846;55,7305965076498;1,36871515091016
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Cu";"t";13410;0;0;0,00476671;126417;126416,99523329;498749,0066559;20,27575;37,1923196611409;9,6722471379508;18,9589673703811;1254537,21059478;1120,06125305484;30,1153911146095
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Zn";"f";19467;0;0;0,00384864;17123,6;17123,59615136;4024531,50541126;195,619;206,736092125713;1,96885814134582;3,85913100203772;75461,9251459383;274,703340252605;1,32876333990855
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t3_Zn";"t";13410;0;0;0,00176911;76703,1;76703,09823089;1400889,03294116;72,2564;104,465997982189;5,77981476812983;11,3292514172705;447977,929889687;669,31153425717;6,40697975595162
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_P";"f";33343;0;0;0,000456608;83692,9;83692,899543392;297191973,601308;998,688;8913,17438746688;77,7166030232609;152,327272631882;201387398,262897;14191,1027852982;1,59214912312865
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_P";"p";7456;0;0;0,00340528;5957,14;5957,13659472;2940094,03610888;107,265;394,325916860097;6,61221545598181;12,9618085745758;325986,707970037;570,952456838603;1,44792019095507
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_P";"t";30504;0;0;0,00669052;95347;95346,99330948;366253094,42759;1691,42;12006,7235256881;89,3280092111562;175,086628329769;243406461,476585;15601,4890788215;1,29939604634374
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_S";"f";33343;0;0;0,00728526;62676,2;62676,19271474;207577109,243563;1582,12;6225,50788002169;48,8653579841939;95,7778186172773;79617189,3218197;8922,84648090618;1,43327205633142
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_S";"p";7456;0;0;1,41074;10782,7;10781,28926;5474076,51985;207,3455;734,184082597908;10,6022142474074;20,783332372694;838106,19644375;915,481401473427;1,24693714175061
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_S";"t";30504;0;0;0,0174487;49917,8;49917,7825513;143741219,703246;1287,19;4712,20888090893;32,2780360702651;63,2662986061887;31781251,6693269;5637,4862899458;1,1963574689538
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_K";"f";33343;0;0;0,000577196;124602;124601,999422804;333549878,505507;6783,93;10003,5953125246;56,3494721881335;110,446945424202;105872794,738528;10289,4506529031;1,02857526033871
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_K";"p";7456;0;0;1,82078;93011,6;93009,77922;34993092,83167;2426,145;4693,27961798149;73,1214878018377;143,33875444397;39865382,7506097;6313,90392313739;1,34530742616459
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_K";"t";30504;0;0;0,0286214;78532,5;78532,4713786;317099896,558477;6276,67;10395,3545947573;60,9438090314105;119,452410672893;113296366,298777;10644,0765827185;1,02392626299507
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Ca";"f";33343;0;0;0,000785905;119312;119311,999214095;5346174,9186765;65,6084;160,338749322991;5,56336932266934;10,9043993509657;1032001,80110341;1015,87489441536;6,3358040318061
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Ca";"p";7456;0;0;3,49738e-05;215132;215131,999965026;3113825,06414321;96,31265;417,62675216513;42,5208436006128;83,352854856237;13480613,0796259;3671,59544062604;8,79157147283105
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Ca";"t";30504;0;0;0,0079274;174465;174464,9920726;11701067,8339661;170,0825;383,591261276098;11,9564098148434;23,4350625285002;4360721,76058738;2088,23412494562;5,44390432148704
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Mn";"f";33343;0;0;0,00148829;8865,53;8865,52851171;751331,41039021;13,363;22,5334076234955;0,314567846213506;0,616564031459878;3299,38754070222;57,4402954440714;2,54911713327276
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Mn";"p";7456;0;0;0,00600788;1871,89;1871,88399212;205654,25233195;22,54445;27,5823836282122;0,376333459897913;0,737719800553632;1055,9699653768;32,495691489439;1,17813209791634
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Mn";"t";30504;0;0;2,29465e-05;4906,06;4906,0599770535;504070,735682214;8,61216;16,5247421873267;0,295391123681981;0,578978937745773;2661,65446014195;51,5912246427815;3,12205927680665
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Fe";"f";33343;0;0;0,000709712;196406;196405,999290288;13405817,5355278;191,556;402,057929266348;9,74155616367842;19,0937923671123;3164181,22952944;1778,81455737506;4,42427428460605
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Fe";"p";7456;0;0;0,0383424;201901;201900,9616576;8030751,3890571;177,6655;1077,0857549701;52,7331167982831;103,371792711585;20733507,6637408;4553,40616063851;4,22752426130164
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Fe";"t";30504;0;0;0,000523391;371021;371020,999476609;22732111,5769649;135,69;745,21740024144;21,1885218993313;41,530387740714;13694876,3523336;3700,65890786135;4,96587828821816
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Cu";"f";33343;0;0;0,00125724;1461,73;1461,72874276;2007468,66968518;46,2148;60,2066001765042;0,322377554541903;0,631871334191049;3465,24755286143;58,8663533171661;0,977739203751599
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Cu";"p";7456;0;0;0,0121166;21492,8;21492,7878834;504473,8480697;49,6453;67,6601191080606;3,01603275953599;5,9122754762005;67823,1580907671;260,428796585107;3,84907387125899
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Cu";"t";30504;0;0;0,00418525;7347,98;7347,97581475;1137577,71440875;29,64615;37,2927391295814;0,369179303077082;0,723606850703525;4157,49258695591;64,4786211620248;1,72898592774268
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Zn";"f";33343;0;0;0,00127873;14108,3;14108,29872127;11057005,8713489;301,357;331,614008078123;2,20451378377651;4,32092447557903;162043,012945242;402,545665664459;1,21389825477344
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Zn";"p";7456;0;0;0,00836681;11411,6;11411,59163319;1171700,30198899;31,258;157,14864565303;4,13156436393394;8,09903227675437;127272,60843986;356,752867458497;2,27016189656624
"stats_tecido_GS";"fixo";"mutavel";"fixo";"fixo";"t5_Zn";"t";30504;0;0;0,000174825;74902,1;74902,099825175;4390747,59982182;105,1945;143,940060314117;2,90758508951854;5,69898819419937;257882,373314323;507,821202111849;3,52800465001643
